datetime,date,hour,season,yr,mnth,holiday,weekday,workingday,weathersit,temp_hour,atemp_hour,hum_hour,windspeed_hour,temp_day,atemp_day,hum_day,windspeed_day,cnt
2011-01-08 22:00:00,2011-01-08,22,1,0,1,0,6,0,1,0.12,0.1061,0.36,0.3881,0.165,0.162254,0.535833,0.266804,34
2011-01-08 23:00:00,2011-01-08,23,1,0,1,0,6,0,1,0.1,0.0606,0.39,0.4478,0.165,0.162254,0.535833,0.266804,22
2011-01-09 00:00:00,2011-01-09,0,1,0,1,0,0,0,1,0.1,0.0758,0.42,0.3881,0.138333,0.116175,0.434167,0.36195,25
2011-01-09 01:00:00,2011-01-09,1,1,0,1,0,0,0,1,0.1,0.0606,0.42,0.4627,0.138333,0.116175,0.434167,0.36195,12
2011-01-09 02:00:00,2011-01-09,2,1,0,1,0,0,0,1,0.1,0.0606,0.46,0.4627,0.138333,0.116175,0.434167,0.36195,11
2011-01-09 03:00:00,2011-01-09,3,1,0,1,0,0,0,1,0.1,0.0758,0.46,0.4179,0.138333,0.116175,0.434167,0.36195,4
2011-01-09 04:00:00,2011-01-09,4,1,0,1,0,0,0,1,0.08,0.0909,0.53,0.194,0.138333,0.116175,0.434167,0.36195,1
2011-01-09 05:00:00,2011-01-09,5,1,0,1,0,0,0,1,0.08,0.0909,0.53,0.194,0.138333,0.116175,0.434167,0.36195,1
2011-01-09 06:00:00,2011-01-09,6,1,0,1,0,0,0,1,0.1,0.0909,0.49,0.2836,0.138333,0.116175,0.434167,0.36195,1
2011-01-09 07:00:00,2011-01-09,7,1,0,1,0,0,0,1,0.08,0.0909,0.53,0.194,0.138333,0.116175,0.434167,0.36195,6
2011-01-09 08:00:00,2011-01-09,8,1,0,1,0,0,0,1,0.1,0.0909,0.49,0.2836,0.138333,0.116175,0.434167,0.36195,10
2011-01-09 09:00:00,2011-01-09,9,1,0,1,0,0,0,1,0.12,0.0758,0.46,0.5224,0.138333,0.116175,0.434167,0.36195,19
2011-01-09 10:00:00,2011-01-09,10,1,0,1,0,0,0,1,0.14,0.1061,0.43,0.3881,0.138333,0.116175,0.434167,0.36195,49
2011-01-09 11:00:00,2011-01-09,11,1,0,1,0,0,0,1,0.16,0.1212,0.4,0.5224,0.138333,0.116175,0.434167,0.36195,49
2011-01-09 12:00:00,2011-01-09,12,1,0,1,0,0,0,1,0.18,0.1364,0.37,0.4478,0.138333,0.116175,0.434167,0.36195,83
2011-01-09 13:00:00,2011-01-09,13,1,0,1,0,0,0,1,0.2,0.1667,0.34,0.4478,0.138333,0.116175,0.434167,0.36195,75
2011-01-09 14:00:00,2011-01-09,14,1,0,1,0,0,0,1,0.22,0.1818,0.32,0.4627,0.138333,0.116175,0.434167,0.36195,72
2011-01-09 15:00:00,2011-01-09,15,1,0,1,0,0,0,1,0.22,0.197,0.35,0.3582,0.138333,0.116175,0.434167,0.36195,82
2011-01-09 16:00:00,2011-01-09,16,1,0,1,0,0,0,1,0.2,0.1667,0.34,0.4478,0.138333,0.116175,0.434167,0.36195,92
2011-01-09 17:00:00,2011-01-09,17,1,0,1,0,0,0,1,0.18,0.1515,0.37,0.3881,0.138333,0.116175,0.434167,0.36195,62
2011-01-09 18:00:00,2011-01-09,18,1,0,1,0,0,0,1,0.16,0.1364,0.4,0.3284,0.138333,0.116175,0.434167,0.36195,48
2011-01-09 19:00:00,2011-01-09,19,1,0,1,0,0,0,1,0.16,0.1364,0.43,0.3284,0.138333,0.116175,0.434167,0.36195,41
2011-01-09 20:00:00,2011-01-09,20,1,0,1,0,0,0,1,0.14,0.1212,0.46,0.2537,0.138333,0.116175,0.434167,0.36195,38
2011-01-09 21:00:00,2011-01-09,21,1,0,1,0,0,0,1,0.14,0.1061,0.46,0.4179,0.138333,0.116175,0.434167,0.36195,20
2011-01-09 22:00:00,2011-01-09,22,1,0,1,0,0,0,1,0.14,0.1212,0.46,0.2985,0.138333,0.116175,0.434167,0.36195,15
2011-01-09 23:00:00,2011-01-09,23,1,0,1,0,0,0,1,0.12,0.1364,0.5,0.194,0.138333,0.116175,0.434167,0.36195,6
2011-01-10 00:00:00,2011-01-10,0,1,0,1,0,1,1,1,0.12,0.1212,0.5,0.2836,0.150833,0.150888,0.482917,0.223267,5
2011-01-10 01:00:00,2011-01-10,1,1,0,1,0,1,1,1,0.12,0.1212,0.5,0.2836,0.150833,0.150888,0.482917,0.223267,1
2011-01-10 02:00:00,2011-01-10,2,1,0,1,0,1,1,1,0.12,0.1212,0.5,0.2239,0.150833,0.150888,0.482917,0.223267,3
2011-01-10 03:00:00,2011-01-10,3,1,0,1,0,1,1,1,0.12,0.1212,0.5,0.2239,0.150833,0.150888,0.482917,0.223267,1
2011-01-10 04:00:00,2011-01-10,4,1,0,1,0,1,1,1,0.1,0.1212,0.54,0.1343,0.150833,0.150888,0.482917,0.223267,3
2011-01-10 05:00:00,2011-01-10,5,1,0,1,0,1,1,1,0.1,0.1061,0.54,0.2537,0.150833,0.150888,0.482917,0.223267,3
2011-01-10 06:00:00,2011-01-10,6,1,0,1,0,1,1,1,0.12,0.1212,0.5,0.2836,0.150833,0.150888,0.482917,0.223267,31
2011-01-10 07:00:00,2011-01-10,7,1,0,1,0,1,1,1,0.12,0.1212,0.5,0.2239,0.150833,0.150888,0.482917,0.223267,77
2011-01-10 08:00:00,2011-01-10,8,1,0,1,0,1,1,2,0.12,0.1212,0.5,0.2836,0.150833,0.150888,0.482917,0.223267,188
2011-01-10 09:00:00,2011-01-10,9,1,0,1,0,1,1,2,0.14,0.1212,0.5,0.2537,0.150833,0.150888,0.482917,0.223267,94
2011-01-10 10:00:00,2011-01-10,10,1,0,1,0,1,1,2,0.14,0.1212,0.5,0.2985,0.150833,0.150888,0.482917,0.223267,31
2011-01-10 11:00:00,2011-01-10,11,1,0,1,0,1,1,2,0.16,0.1364,0.47,0.2836,0.150833,0.150888,0.482917,0.223267,30
2011-01-10 12:00:00,2011-01-10,12,1,0,1,0,1,1,2,0.2,0.1818,0.4,0.2836,0.150833,0.150888,0.482917,0.223267,52
2011-01-10 13:00:00,2011-01-10,13,1,0,1,0,1,1,2,0.2,0.1818,0.4,0.2836,0.150833,0.150888,0.482917,0.223267,54
2011-01-10 14:00:00,2011-01-10,14,1,0,1,0,1,1,2,0.2,0.197,0.4,0.2239,0.150833,0.150888,0.482917,0.223267,47
2011-01-10 15:00:00,2011-01-10,15,1,0,1,0,1,1,2,0.2,0.197,0.4,0.2239,0.150833,0.150888,0.482917,0.223267,45
2011-01-10 16:00:00,2011-01-10,16,1,0,1,0,1,1,1,0.2,0.2121,0.4,0.1343,0.150833,0.150888,0.482917,0.223267,74
2011-01-10 17:00:00,2011-01-10,17,1,0,1,0,1,1,1,0.2,0.2273,0.4,0.1045,0.150833,0.150888,0.482917,0.223267,178
2011-01-10 18:00:00,2011-01-10,18,1,0,1,0,1,1,1,0.2,0.197,0.4,0.2239,0.150833,0.150888,0.482917,0.223267,155
2011-01-10 19:00:00,2011-01-10,19,1,0,1,0,1,1,1,0.16,0.1667,0.47,0.1642,0.150833,0.150888,0.482917,0.223267,95
2011-01-10 20:00:00,2011-01-10,20,1,0,1,0,1,1,1,0.16,0.1667,0.5,0.1642,0.150833,0.150888,0.482917,0.223267,74
2011-01-10 21:00:00,2011-01-10,21,1,0,1,0,1,1,1,0.14,0.1364,0.59,0.194,0.150833,0.150888,0.482917,0.223267,38
2011-01-10 22:00:00,2011-01-10,22,1,0,1,0,1,1,1,0.14,0.1515,0.59,0.1642,0.150833,0.150888,0.482917,0.223267,24
2011-01-10 23:00:00,2011-01-10,23,1,0,1,0,1,1,1,0.14,0.1515,0.59,0.1642,0.150833,0.150888,0.482917,0.223267,18
2011-01-11 00:00:00,2011-01-11,0,1,0,1,0,2,1,1,0.14,0.1667,0.59,0.1045,0.169091,0.191464,0.686364,0.122132,12
2011-01-11 01:00:00,2011-01-11,1,1,0,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0.169091,0.191464,0.686364,0.122132,3
2011-01-11 02:00:00,2011-01-11,2,1,0,1,0,2,1,2,0.16,0.1515,0.55,0.194,0.169091,0.191464,0.686364,0.122132,3
2011-01-11 05:00:00,2011-01-11,5,1,0,1,0,2,1,2,0.16,0.1818,0.55,0.1343,0.169091,0.191464,0.686364,0.122132,6
2011-01-11 06:00:00,2011-01-11,6,1,0,1,0,2,1,2,0.16,0.1818,0.55,0.1343,0.169091,0.191464,0.686364,0.122132,27
2011-01-11 07:00:00,2011-01-11,7,1,0,1,0,2,1,2,0.16,0.2273,0.55,0.0,0.169091,0.191464,0.686364,0.122132,99
2011-01-11 08:00:00,2011-01-11,8,1,0,1,0,2,1,2,0.18,0.2121,0.51,0.0896,0.169091,0.191464,0.686364,0.122132,217
2011-01-11 09:00:00,2011-01-11,9,1,0,1,0,2,1,2,0.18,0.197,0.51,0.1642,0.169091,0.191464,0.686364,0.122132,130
2011-01-11 10:00:00,2011-01-11,10,1,0,1,0,2,1,2,0.2,0.2121,0.51,0.1642,0.169091,0.191464,0.686364,0.122132,54
2011-01-11 11:00:00,2011-01-11,11,1,0,1,0,2,1,2,0.2,0.2121,0.47,0.1343,0.169091,0.191464,0.686364,0.122132,35
2011-01-11 12:00:00,2011-01-11,12,1,0,1,0,2,1,2,0.2,0.2273,0.51,0.1045,0.169091,0.191464,0.686364,0.122132,57
2011-01-11 13:00:00,2011-01-11,13,1,0,1,0,2,1,2,0.2,0.2273,0.59,0.0896,0.169091,0.191464,0.686364,0.122132,52
2011-01-11 14:00:00,2011-01-11,14,1,0,1,0,2,1,2,0.2,0.2273,0.59,0.0896,0.169091,0.191464,0.686364,0.122132,63
2011-01-11 15:00:00,2011-01-11,15,1,0,1,0,2,1,2,0.16,0.197,0.8,0.0896,0.169091,0.191464,0.686364,0.122132,47
2011-01-11 16:00:00,2011-01-11,16,1,0,1,0,2,1,2,0.16,0.1515,0.86,0.2239,0.169091,0.191464,0.686364,0.122132,76
2011-01-11 17:00:00,2011-01-11,17,1,0,1,0,2,1,2,0.16,0.1515,0.86,0.2239,0.169091,0.191464,0.686364,0.122132,136
2011-01-11 18:00:00,2011-01-11,18,1,0,1,0,2,1,3,0.16,0.1818,0.93,0.1045,0.169091,0.191464,0.686364,0.122132,95
2011-01-11 19:00:00,2011-01-11,19,1,0,1,0,2,1,3,0.16,0.2273,0.93,0.0,0.169091,0.191464,0.686364,0.122132,51
2011-01-11 20:00:00,2011-01-11,20,1,0,1,0,2,1,3,0.16,0.1515,0.93,0.194,0.169091,0.191464,0.686364,0.122132,32
2011-01-11 21:00:00,2011-01-11,21,1,0,1,0,2,1,3,0.16,0.197,0.86,0.0896,0.169091,0.191464,0.686364,0.122132,20
2011-01-11 22:00:00,2011-01-11,22,1,0,1,0,2,1,3,0.16,0.1818,0.93,0.1045,0.169091,0.191464,0.686364,0.122132,29
2011-01-11 23:00:00,2011-01-11,23,1,0,1,0,2,1,3,0.16,0.197,0.93,0.0896,0.169091,0.191464,0.686364,0.122132,19
2011-01-12 00:00:00,2011-01-12,0,1,0,1,0,3,1,2,0.16,0.197,0.86,0.0896,0.172727,0.160473,0.599545,0.304627,7
2011-01-12 01:00:00,2011-01-12,1,1,0,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0.172727,0.160473,0.599545,0.304627,6
2011-01-12 02:00:00,2011-01-12,2,1,0,1,0,3,1,1,0.14,0.1515,0.86,0.1343,0.172727,0.160473,0.599545,0.304627,1
2011-01-12 05:00:00,2011-01-12,5,1,0,1,0,3,1,1,0.14,0.1515,0.86,0.1642,0.172727,0.160473,0.599545,0.304627,5
2011-01-12 06:00:00,2011-01-12,6,1,0,1,0,3,1,1,0.12,0.1515,0.93,0.1343,0.172727,0.160473,0.599545,0.304627,16
2011-01-12 07:00:00,2011-01-12,7,1,0,1,0,3,1,1,0.14,0.1515,0.69,0.1343,0.172727,0.160473,0.599545,0.304627,54
2011-01-12 08:00:00,2011-01-12,8,1,0,1,0,3,1,1,0.16,0.1667,0.59,0.1642,0.172727,0.160473,0.599545,0.304627,128
2011-01-12 09:00:00,2011-01-12,9,1,0,1,0,3,1,1,0.16,0.1364,0.59,0.3284,0.172727,0.160473,0.599545,0.304627,81
2011-01-12 10:00:00,2011-01-12,10,1,0,1,0,3,1,1,0.18,0.1818,0.55,0.2239,0.172727,0.160473,0.599545,0.304627,39
2011-01-12 11:00:00,2011-01-12,11,1,0,1,0,3,1,1,0.2,0.1818,0.51,0.3881,0.172727,0.160473,0.599545,0.304627,35
2011-01-12 12:00:00,2011-01-12,12,1,0,1,0,3,1,1,0.2,0.1515,0.47,0.5821,0.172727,0.160473,0.599545,0.304627,55
2011-01-12 13:00:00,2011-01-12,13,1,0,1,0,3,1,1,0.22,0.197,0.44,0.3582,0.172727,0.160473,0.599545,0.304627,49
2011-01-12 14:00:00,2011-01-12,14,1,0,1,0,3,1,1,0.2,0.1818,0.47,0.3284,0.172727,0.160473,0.599545,0.304627,44
2011-01-12 15:00:00,2011-01-12,15,1,0,1,0,3,1,1,0.2,0.1667,0.47,0.4179,0.172727,0.160473,0.599545,0.304627,49
2011-01-12 16:00:00,2011-01-12,16,1,0,1,0,3,1,1,0.22,0.197,0.44,0.3284,0.172727,0.160473,0.599545,0.304627,68
2011-01-12 17:00:00,2011-01-12,17,1,0,1,0,3,1,1,0.2,0.1818,0.47,0.3582,0.172727,0.160473,0.599545,0.304627,139
2011-01-12 18:00:00,2011-01-12,18,1,0,1,0,3,1,1,0.2,0.1515,0.47,0.5224,0.172727,0.160473,0.599545,0.304627,137
2011-01-12 19:00:00,2011-01-12,19,1,0,1,0,3,1,1,0.18,0.1515,0.47,0.4179,0.172727,0.160473,0.599545,0.304627,83
2011-01-12 20:00:00,2011-01-12,20,1,0,1,0,3,1,1,0.16,0.1364,0.5,0.3284,0.172727,0.160473,0.599545,0.304627,56
2011-01-12 21:00:00,2011-01-12,21,1,0,1,0,3,1,1,0.16,0.1364,0.55,0.3284,0.172727,0.160473,0.599545,0.304627,57
2011-01-12 22:00:00,2011-01-12,22,1,0,1,0,3,1,1,0.16,0.1212,0.55,0.4478,0.172727,0.160473,0.599545,0.304627,33
2011-01-12 23:00:00,2011-01-12,23,1,0,1,0,3,1,1,0.14,0.1061,0.59,0.4179,0.172727,0.160473,0.599545,0.304627,20
2011-01-13 00:00:00,2011-01-13,0,1,0,1,0,4,1,1,0.14,0.1212,0.59,0.2836,0.165,0.150883,0.470417,0.301,7
2011-01-13 01:00:00,2011-01-13,1,1,0,1,0,4,1,1,0.14,0.1212,0.5,0.2836,0.165,0.150883,0.470417,0.301,2
2011-01-13 02:00:00,2011-01-13,2,1,0,1,0,4,1,1,0.14,0.1212,0.5,0.3582,0.165,0.150883,0.470417,0.301,2
2011-01-13 03:00:00,2011-01-13,3,1,0,1,0,4,1,1,0.14,0.1212,0.5,0.3284,0.165,0.150883,0.470417,0.301,3
2011-01-13 04:00:00,2011-01-13,4,1,0,1,0,4,1,1,0.14,0.1212,0.5,0.2537,0.165,0.150883,0.470417,0.301,4
2011-01-13 05:00:00,2011-01-13,5,1,0,1,0,4,1,1,0.14,0.1212,0.5,0.2985,0.165,0.150883,0.470417,0.301,3
2011-01-13 06:00:00,2011-01-13,6,1,0,1,0,4,1,1,0.12,0.1515,0.54,0.1343,0.165,0.150883,0.470417,0.301,28
2011-01-13 07:00:00,2011-01-13,7,1,0,1,0,4,1,1,0.12,0.1515,0.54,0.1343,0.165,0.150883,0.470417,0.301,72
2011-01-13 08:00:00,2011-01-13,8,1,0,1,0,4,1,1,0.14,0.1364,0.5,0.194,0.165,0.150883,0.470417,0.301,202
2011-01-13 09:00:00,2011-01-13,9,1,0,1,0,4,1,1,0.14,0.1212,0.5,0.3284,0.165,0.150883,0.470417,0.301,139
2011-01-13 10:00:00,2011-01-13,10,1,0,1,0,4,1,2,0.16,0.1364,0.5,0.3582,0.165,0.150883,0.470417,0.301,38
2011-01-13 11:00:00,2011-01-13,11,1,0,1,0,4,1,2,0.2,0.1667,0.44,0.4478,0.165,0.150883,0.470417,0.301,37
2011-01-13 12:00:00,2011-01-13,12,1,0,1,0,4,1,1,0.2,0.1667,0.44,0.4179,0.165,0.150883,0.470417,0.301,52
2011-01-13 13:00:00,2011-01-13,13,1,0,1,0,4,1,1,0.22,0.197,0.41,0.4478,0.165,0.150883,0.470417,0.301,83
2011-01-13 14:00:00,2011-01-13,14,1,0,1,0,4,1,1,0.22,0.197,0.41,0.3881,0.165,0.150883,0.470417,0.301,42
2011-01-13 15:00:00,2011-01-13,15,1,0,1,0,4,1,1,0.24,0.2121,0.38,0.2985,0.165,0.150883,0.470417,0.301,60
2011-01-13 16:00:00,2011-01-13,16,1,0,1,0,4,1,1,0.24,0.2121,0.38,0.3582,0.165,0.150883,0.470417,0.301,78
2011-01-13 17:00:00,2011-01-13,17,1,0,1,0,4,1,1,0.2,0.1818,0.4,0.2836,0.165,0.150883,0.470417,0.301,162
2011-01-13 18:00:00,2011-01-13,18,1,0,1,0,4,1,1,0.2,0.1818,0.4,0.3284,0.165,0.150883,0.470417,0.301,144
2011-01-13 19:00:00,2011-01-13,19,1,0,1,0,4,1,1,0.16,0.1515,0.47,0.2537,0.165,0.150883,0.470417,0.301,99
2011-01-13 20:00:00,2011-01-13,20,1,0,1,0,4,1,1,0.16,0.1515,0.47,0.2239,0.165,0.150883,0.470417,0.301,64
2011-01-13 21:00:00,2011-01-13,21,1,0,1,0,4,1,1,0.14,0.1212,0.46,0.2985,0.165,0.150883,0.470417,0.301,40
2011-01-13 22:00:00,2011-01-13,22,1,0,1,0,4,1,1,0.14,0.1212,0.46,0.3284,0.165,0.150883,0.470417,0.301,30
2011-01-13 23:00:00,2011-01-13,23,1,0,1,0,4,1,1,0.12,0.1364,0.5,0.194,0.165,0.150883,0.470417,0.301,15
2011-01-14 00:00:00,2011-01-14,0,1,0,1,0,5,1,1,0.12,0.1364,0.5,0.194,0.16087,0.188413,0.537826,0.126548,14
2011-01-14 01:00:00,2011-01-14,1,1,0,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0.16087,0.188413,0.537826,0.126548,5
2011-01-14 02:00:00,2011-01-14,2,1,0,1,0,5,1,1,0.1,0.1212,0.54,0.1343,0.16087,0.188413,0.537826,0.126548,1
2011-01-14 03:00:00,2011-01-14,3,1,0,1,0,5,1,1,0.1,0.1364,0.54,0.1045,0.16087,0.188413,0.537826,0.126548,1
2011-01-14 05:00:00,2011-01-14,5,1,0,1,0,5,1,1,0.1,0.1364,0.54,0.0896,0.16087,0.188413,0.537826,0.126548,8
2011-01-14 06:00:00,2011-01-14,6,1,0,1,0,5,1,1,0.1,0.1818,0.54,0.0,0.16087,0.188413,0.537826,0.126548,17
2011-01-14 07:00:00,2011-01-14,7,1,0,1,0,5,1,1,0.1,0.1212,0.74,0.1642,0.16087,0.188413,0.537826,0.126548,70
2011-01-14 08:00:00,2011-01-14,8,1,0,1,0,5,1,1,0.12,0.1667,0.68,0.0,0.16087,0.188413,0.537826,0.126548,158
2011-01-14 09:00:00,2011-01-14,9,1,0,1,0,5,1,1,0.14,0.1515,0.69,0.1343,0.16087,0.188413,0.537826,0.126548,117
2011-01-14 10:00:00,2011-01-14,10,1,0,1,0,5,1,1,0.18,0.1818,0.55,0.194,0.16087,0.188413,0.537826,0.126548,44
2011-01-14 11:00:00,2011-01-14,11,1,0,1,0,5,1,1,0.18,0.1667,0.51,0.2836,0.16087,0.188413,0.537826,0.126548,53
2011-01-14 12:00:00,2011-01-14,12,1,0,1,0,5,1,1,0.2,0.197,0.44,0.2537,0.16087,0.188413,0.537826,0.126548,61
2011-01-14 13:00:00,2011-01-14,13,1,0,1,0,5,1,1,0.22,0.197,0.37,0.3881,0.16087,0.188413,0.537826,0.126548,77
2011-01-14 14:00:00,2011-01-14,14,1,0,1,0,5,1,1,0.22,0.2121,0.41,0.2836,0.16087,0.188413,0.537826,0.126548,64
2011-01-14 15:00:00,2011-01-14,15,1,0,1,0,5,1,1,0.24,0.2424,0.38,0.1642,0.16087,0.188413,0.537826,0.126548,68
2011-01-14 16:00:00,2011-01-14,16,1,0,1,0,5,1,1,0.22,0.2424,0.41,0.1045,0.16087,0.188413,0.537826,0.126548,90
2011-01-14 17:00:00,2011-01-14,17,1,0,1,0,5,1,1,0.22,0.2273,0.41,0.1642,0.16087,0.188413,0.537826,0.126548,159
2011-01-14 18:00:00,2011-01-14,18,1,0,1,0,5,1,1,0.2,0.2576,0.47,0.0,0.16087,0.188413,0.537826,0.126548,139
2011-01-14 19:00:00,2011-01-14,19,1,0,1,0,5,1,1,0.16,0.197,0.59,0.0896,0.16087,0.188413,0.537826,0.126548,92
2011-01-14 20:00:00,2011-01-14,20,1,0,1,0,5,1,1,0.18,0.2424,0.59,0.0,0.16087,0.188413,0.537826,0.126548,68
2011-01-14 21:00:00,2011-01-14,21,1,0,1,0,5,1,1,0.16,0.2273,0.69,0.0,0.16087,0.188413,0.537826,0.126548,52
2011-01-14 22:00:00,2011-01-14,22,1,0,1,0,5,1,2,0.16,0.2273,0.69,0.0,0.16087,0.188413,0.537826,0.126548,36
2011-01-14 23:00:00,2011-01-14,23,1,0,1,0,5,1,2,0.18,0.2424,0.55,0.0,0.16087,0.188413,0.537826,0.126548,27
2011-01-15 00:00:00,2011-01-15,0,1,0,1,0,6,0,1,0.18,0.2424,0.55,0.0,0.233333,0.248112,0.49875,0.157963,28
2011-01-15 01:00:00,2011-01-15,1,1,0,1,0,6,0,2,0.16,0.197,0.59,0.0896,0.233333,0.248112,0.49875,0.157963,20
2011-01-15 02:00:00,2011-01-15,2,1,0,1,0,6,0,2,0.16,0.197,0.59,0.0896,0.233333,0.248112,0.49875,0.157963,12
2011-01-15 03:00:00,2011-01-15,3,1,0,1,0,6,0,2,0.16,0.2273,0.59,0.0,0.233333,0.248112,0.49875,0.157963,8
2011-01-15 04:00:00,2011-01-15,4,1,0,1,0,6,0,2,0.16,0.2273,0.59,0.0,0.233333,0.248112,0.49875,0.157963,5
2011-01-15 05:00:00,2011-01-15,5,1,0,1,0,6,0,1,0.16,0.2273,0.59,0.0,0.233333,0.248112,0.49875,0.157963,1
2011-01-15 06:00:00,2011-01-15,6,1,0,1,0,6,0,1,0.14,0.1667,0.63,0.1045,0.233333,0.248112,0.49875,0.157963,3
2011-01-15 07:00:00,2011-01-15,7,1,0,1,0,6,0,1,0.14,0.2121,0.63,0.0,0.233333,0.248112,0.49875,0.157963,10
2011-01-15 08:00:00,2011-01-15,8,1,0,1,0,6,0,1,0.14,0.1515,0.63,0.1343,0.233333,0.248112,0.49875,0.157963,23
2011-01-15 09:00:00,2011-01-15,9,1,0,1,0,6,0,1,0.16,0.1818,0.64,0.1343,0.233333,0.248112,0.49875,0.157963,33
2011-01-15 10:00:00,2011-01-15,10,1,0,1,0,6,0,1,0.18,0.197,0.59,0.1642,0.233333,0.248112,0.49875,0.157963,59
2011-01-15 11:00:00,2011-01-15,11,1,0,1,0,6,0,1,0.2,0.197,0.55,0.2239,0.233333,0.248112,0.49875,0.157963,72
2011-01-15 12:00:00,2011-01-15,12,1,0,1,0,6,0,1,0.24,0.2273,0.48,0.2239,0.233333,0.248112,0.49875,0.157963,89
2011-01-15 13:00:00,2011-01-15,13,1,0,1,0,6,0,1,0.28,0.2576,0.38,0.2985,0.233333,0.248112,0.49875,0.157963,101
2011-01-15 14:00:00,2011-01-15,14,1,0,1,0,6,0,1,0.3,0.2879,0.39,0.2836,0.233333,0.248112,0.49875,0.157963,118
2011-01-15 15:00:00,2011-01-15,15,1,0,1,0,6,0,2,0.32,0.3182,0.36,0.194,0.233333,0.248112,0.49875,0.157963,129
2011-01-15 16:00:00,2011-01-15,16,1,0,1,0,6,0,2,0.34,0.3333,0.34,0.194,0.233333,0.248112,0.49875,0.157963,128
2011-01-15 17:00:00,2011-01-15,17,1,0,1,0,6,0,2,0.32,0.303,0.36,0.2836,0.233333,0.248112,0.49875,0.157963,83
2011-01-15 18:00:00,2011-01-15,18,1,0,1,0,6,0,2,0.3,0.2879,0.45,0.2537,0.233333,0.248112,0.49875,0.157963,84
2011-01-15 19:00:00,2011-01-15,19,1,0,1,0,6,0,2,0.32,0.303,0.39,0.2537,0.233333,0.248112,0.49875,0.157963,74
2011-01-15 20:00:00,2011-01-15,20,1,0,1,0,6,0,2,0.32,0.303,0.39,0.2537,0.233333,0.248112,0.49875,0.157963,41
2011-01-15 21:00:00,2011-01-15,21,1,0,1,0,6,0,2,0.32,0.303,0.39,0.2239,0.233333,0.248112,0.49875,0.157963,57
2011-01-15 22:00:00,2011-01-15,22,1,0,1,0,6,0,2,0.3,0.3182,0.42,0.1045,0.233333,0.248112,0.49875,0.157963,26
2011-01-15 23:00:00,2011-01-15,23,1,0,1,0,6,0,1,0.3,0.2879,0.45,0.2836,0.233333,0.248112,0.49875,0.157963,44
2011-01-16 00:00:00,2011-01-16,0,1,0,1,0,0,0,1,0.26,0.303,0.56,0.0,0.231667,0.234217,0.48375,0.188433,39
2011-01-16 01:00:00,2011-01-16,1,1,0,1,0,0,0,1,0.26,0.2727,0.56,0.1343,0.231667,0.234217,0.48375,0.188433,23
2011-01-16 02:00:00,2011-01-16,2,1,0,1,0,0,0,1,0.26,0.2879,0.56,0.0896,0.231667,0.234217,0.48375,0.188433,16
2011-01-16 03:00:00,2011-01-16,3,1,0,1,0,0,0,1,0.22,0.2727,0.69,0.0,0.231667,0.234217,0.48375,0.188433,15
2011-01-16 04:00:00,2011-01-16,4,1,0,1,0,0,0,1,0.26,0.2576,0.56,0.1642,0.231667,0.234217,0.48375,0.188433,1
2011-01-16 05:00:00,2011-01-16,5,1,0,1,0,0,0,2,0.26,0.2576,0.56,0.1642,0.231667,0.234217,0.48375,0.188433,2
2011-01-16 06:00:00,2011-01-16,6,1,0,1,0,0,0,2,0.26,0.2576,0.56,0.1642,0.231667,0.234217,0.48375,0.188433,1
2011-01-16 07:00:00,2011-01-16,7,1,0,1,0,0,0,2,0.24,0.2121,0.56,0.2985,0.231667,0.234217,0.48375,0.188433,3
2011-01-16 08:00:00,2011-01-16,8,1,0,1,0,0,0,1,0.22,0.2121,0.55,0.2836,0.231667,0.234217,0.48375,0.188433,18
2011-01-16 09:00:00,2011-01-16,9,1,0,1,0,0,0,1,0.22,0.2121,0.51,0.2537,0.231667,0.234217,0.48375,0.188433,32
2011-01-16 10:00:00,2011-01-16,10,1,0,1,0,0,0,1,0.22,0.2121,0.51,0.2836,0.231667,0.234217,0.48375,0.188433,79
2011-01-16 11:00:00,2011-01-16,11,1,0,1,0,0,0,1,0.24,0.2273,0.44,0.2537,0.231667,0.234217,0.48375,0.188433,93
2011-01-16 12:00:00,2011-01-16,12,1,0,1,0,0,0,1,0.24,0.2121,0.41,0.2836,0.231667,0.234217,0.48375,0.188433,104
2011-01-16 13:00:00,2011-01-16,13,1,0,1,0,0,0,1,0.26,0.2273,0.35,0.2985,0.231667,0.234217,0.48375,0.188433,118
2011-01-16 14:00:00,2011-01-16,14,1,0,1,0,0,0,1,0.28,0.2727,0.36,0.2537,0.231667,0.234217,0.48375,0.188433,91
2011-01-16 15:00:00,2011-01-16,15,1,0,1,0,0,0,1,0.26,0.2424,0.38,0.2537,0.231667,0.234217,0.48375,0.188433,113
2011-01-16 16:00:00,2011-01-16,16,1,0,1,0,0,0,1,0.24,0.2273,0.38,0.2239,0.231667,0.234217,0.48375,0.188433,99
2011-01-16 17:00:00,2011-01-16,17,1,0,1,0,0,0,1,0.22,0.2121,0.37,0.2537,0.231667,0.234217,0.48375,0.188433,105
2011-01-16 18:00:00,2011-01-16,18,1,0,1,0,0,0,1,0.2,0.2121,0.4,0.1642,0.231667,0.234217,0.48375,0.188433,67
