dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2011-01-12,1,0,1,20,0,3,1,1,0.2,0.2121,0.5,0.3284,2.0,54,56.0
2011-01-12,1,0,1,21,0,3,1,1,0.2,0.2121,0.55,0.3284,0.0,57,57.0
2011-01-12,1,0,1,22,0,3,1,1,0.2,0.2121,0.55,0.4179,1.0,32,33.0
2011-01-12,1,0,1,23,0,3,1,1,0.2,0.2121,0.59,0.4179,1.0,19,20.0
2011-01-13,1,0,1,0,0,4,1,1,0.2,0.2121,0.59,0.2836,1.0,6,7.0
2011-01-13,1,0,1,1,0,4,1,1,0.2,0.2121,0.5,0.2836,0.0,4,5.0
2011-01-13,1,0,1,2,0,4,1,1,0.2,0.2121,0.5,0.3582,0.0,4,5.0
2011-01-13,1,0,1,3,0,4,1,1,0.2,0.2121,0.5,0.3284,0.0,4,5.0
2011-01-13,1,0,1,4,0,4,1,1,0.2,0.2121,0.5,0.2537,0.0,4,5.0
2011-01-13,1,0,1,5,0,4,1,1,0.2,0.2121,0.5,0.2985,0.0,4,5.0
2011-01-13,1,0,1,6,0,4,1,1,0.2,0.2121,0.54,0.1343,0.0,28,28.0
2011-01-13,1,0,1,7,0,4,1,1,0.2,0.2121,0.54,0.1343,0.0,72,72.0
2011-01-13,1,0,1,8,0,4,1,1,0.2,0.2121,0.5,0.194,5.0,197,202.0
2011-01-13,1,0,1,9,0,4,1,1,0.2,0.2121,0.5,0.3284,2.0,137,139.0
2011-01-13,1,0,1,10,0,4,1,2,0.2,0.2121,0.5,0.3582,2.0,36,38.0
2011-01-13,1,0,1,11,0,4,1,2,0.2,0.2121,0.44,0.4179,4.0,33,37.0
2011-01-13,1,0,1,12,0,4,1,1,0.2,0.2121,0.44,0.4179,3.0,49,52.0
2011-01-13,1,0,1,13,0,4,1,1,0.22,0.2121,0.41,0.4179,2.0,81,83.0
2011-01-13,1,0,1,14,0,4,1,1,0.22,0.2121,0.41,0.3881,3.0,39,42.0
2011-01-13,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5.0,55,60.0
2011-01-13,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2.0,76,78.0
2011-01-13,1,0,1,17,0,4,1,1,0.2,0.2121,0.4,0.2836,4.0,158,162.0
2011-01-13,1,0,1,18,0,4,1,1,0.2,0.2121,0.4,0.3284,3.0,141,144.0
2011-01-13,1,0,1,19,0,4,1,1,0.2,0.2121,0.47,0.2537,1.0,98,99.0
2011-01-13,1,0,1,20,0,4,1,1,0.2,0.2121,0.47,0.2239,0.0,64,64.0
2011-01-13,1,0,1,21,0,4,1,1,0.2,0.2121,0.46,0.2985,0.0,40,40.0
2011-01-13,1,0,1,22,0,4,1,1,0.2,0.2121,0.46,0.3284,0.0,30,30.0
2011-01-13,1,0,1,23,0,4,1,1,0.2,0.2121,0.5,0.194,1.0,14,15.0
2011-01-14,1,0,1,0,0,5,1,1,0.2,0.2121,0.5,0.194,0.0,14,14.0
2011-01-14,1,0,1,1,0,5,1,1,0.2,0.2121,0.54,0.1642,0.0,5,5.0
2011-01-14,1,0,1,2,0,5,1,1,0.2,0.2121,0.54,0.1343,0.0,4,5.0
2011-01-14,1,0,1,3,0,5,1,1,0.2,0.2121,0.54,0.1045,0.0,4,5.0
2011-01-14,1,0,1,5,0,5,1,1,0.2,0.2121,0.54,0.0896,0.0,8,8.0
2011-01-14,1,0,1,6,0,5,1,1,0.2,0.2121,0.54,0.0,0.0,17,17.0
2011-01-14,1,0,1,7,0,5,1,1,0.2,0.2121,0.74,0.1642,0.0,70,70.0
2011-01-14,1,0,1,8,0,5,1,1,0.2,0.2121,0.68,0.0,2.0,156,158.0
2011-01-14,1,0,1,9,0,5,1,1,0.2,0.2121,0.69,0.1343,0.0,117,117.0
2011-01-14,1,0,1,10,0,5,1,1,0.2,0.2121,0.55,0.194,4.0,40,44.0
2011-01-14,1,0,1,11,0,5,1,1,0.2,0.2121,0.51,0.2836,6.0,47,53.0
2011-01-14,1,0,1,12,0,5,1,1,0.2,0.2121,0.44,0.2537,2.0,59,61.0
2011-01-14,1,0,1,13,0,5,1,1,0.22,0.2121,0.37,0.3881,4.0,73,77.0
2011-01-14,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5.0,59,64.0
2011-01-14,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9.0,59,68.0
2011-01-14,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3.0,87,90.0
2011-01-14,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4.0,155,159.0
2011-01-14,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5.0,134,139.0
2011-01-14,1,0,1,19,0,5,1,1,0.2,0.2121,0.59,0.0896,3.0,89,92.0
2011-01-14,1,0,1,20,0,5,1,1,0.2,0.2424,0.59,0.0,0.0,68,68.0
2011-01-14,1,0,1,21,0,5,1,1,0.2,0.2273,0.69,0.0,4.0,48,52.0
2011-01-14,1,0,1,22,0,5,1,2,0.2,0.2273,0.69,0.0,2.0,34,36.0
2011-01-14,1,0,1,23,0,5,1,2,0.2,0.2424,0.55,0.0,1.0,26,27.0
2011-01-15,1,0,1,0,0,6,0,1,0.2,0.2424,0.55,0.0,3.0,25,28.0
2011-01-15,1,0,1,1,0,6,0,2,0.2,0.2121,0.59,0.0896,2.0,18,20.0
2011-01-15,1,0,1,2,0,6,0,2,0.2,0.2121,0.59,0.0896,0.0,12,12.0
2011-01-15,1,0,1,3,0,6,0,2,0.2,0.2273,0.59,0.0,1.0,7,8.0
2011-01-15,1,0,1,4,0,6,0,2,0.2,0.2273,0.59,0.0,0.0,5,5.0
2011-01-15,1,0,1,5,0,6,0,1,0.2,0.2273,0.59,0.0,0.0,4,5.0
2011-01-15,1,0,1,6,0,6,0,1,0.2,0.2121,0.63,0.1045,1.0,4,5.0
2011-01-15,1,0,1,7,0,6,0,1,0.2,0.2121,0.63,0.0,1.0,9,10.0
2011-01-15,1,0,1,8,0,6,0,1,0.2,0.2121,0.63,0.1343,1.0,22,23.0
2011-01-15,1,0,1,9,0,6,0,1,0.2,0.2121,0.64,0.1343,2.0,31,33.0
2011-01-15,1,0,1,10,0,6,0,1,0.2,0.2121,0.59,0.1642,2.0,57,59.0
2011-01-15,1,0,1,11,0,6,0,1,0.2,0.2121,0.55,0.2239,18.0,54,72.0
2011-01-15,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15.0,74,89.0
2011-01-15,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21.0,80,101.0
2011-01-15,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26.0,92,118.0
2011-01-15,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,21.0,108,129.0
2011-01-15,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,33.0,95,128.0
2011-01-15,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29.0,54,83.0
2011-01-15,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15.0,69,84.0
2011-01-15,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14.0,60,74.0
2011-01-15,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6.0,35,41.0
2011-01-15,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6.0,51,57.0
2011-01-15,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0.0,26,26.0
2011-01-15,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5.0,39,44.0
2011-01-16,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6.0,33,39.0
2011-01-16,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4.0,19,23.0
2011-01-16,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3.0,13,16.0
2011-01-16,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,9.0,6,15.0
2011-01-16,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0.0,4,5.0
2011-01-16,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1.0,4,5.0
2011-01-16,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0.0,4,5.0
2011-01-16,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0.0,4,5.0
2011-01-16,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0.0,18,18.0
2011-01-16,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3.0,29,32.0
2011-01-16,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8.0,71,79.0
2011-01-16,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23.0,70,93.0
2011-01-16,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29.0,75,104.0
2011-01-16,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23.0,95,118.0
2011-01-16,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22.0,69,91.0
2011-01-16,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35.0,78,113.0
2011-01-16,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22.0,77,99.0
2011-01-16,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23.0,82,105.0
2011-01-16,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11.0,56,67.0
2011-01-16,1,0,1,19,0,0,0,1,0.2,0.2121,0.47,0.1343,14.0,47,61.0
2011-01-16,1,0,1,20,0,0,0,1,0.2,0.2121,0.47,0.1642,7.0,50,57.0
2011-01-16,1,0,1,21,0,0,0,1,0.2,0.2121,0.51,0.1642,6.0,22,28.0
2011-01-16,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,2.0,19,21.0
2011-01-16,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0.0,18,18.0
2011-01-17,1,0,1,0,1,1,0,2,0.2,0.2121,0.47,0.2239,1.0,16,17.0
2011-01-17,1,0,1,1,1,1,0,2,0.2,0.2121,0.44,0.194,1.0,15,16.0
2011-01-17,1,0,1,2,1,1,0,2,0.2,0.2121,0.43,0.2537,0.0,8,8.0
2011-01-17,1,0,1,3,1,1,0,2,0.2,0.2121,0.43,0.194,0.0,4,5.0
2011-01-17,1,0,1,4,1,1,0,2,0.2,0.2121,0.43,0.1343,1.0,4,5.0
2011-01-17,1,0,1,5,1,1,0,2,0.2,0.2121,0.43,0.1642,0.0,4,5.0
2011-01-17,1,0,1,6,1,1,0,2,0.2,0.2121,0.43,0.194,0.0,5,5.0
2011-01-17,1,0,1,7,1,1,0,2,0.2,0.2121,0.5,0.1343,4.0,9,13.0
2011-01-17,1,0,1,8,1,1,0,2,0.2,0.2121,0.47,0.2239,3.0,30,33.0
2011-01-17,1,0,1,9,1,1,0,2,0.2,0.2121,0.47,0.2239,8.0,39,47.0
2011-01-17,1,0,1,10,1,1,0,2,0.2,0.2121,0.5,0.2537,7.0,50,57.0
2011-01-17,1,0,1,11,1,1,0,2,0.2,0.2121,0.55,0.194,9.0,55,64.0
2011-01-17,1,0,1,12,1,1,0,2,0.2,0.2121,0.47,0.1343,10.0,70,80.0
2011-01-17,1,0,1,13,1,1,0,2,0.2,0.2121,0.47,0.1343,13.0,80,93.0
2011-01-17,1,0,1,14,1,1,0,2,0.2,0.2121,0.43,0.1045,12.0,74,86.0
2011-01-17,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21.0,72,93.0
2011-01-17,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6.0,76,82.0
2011-01-17,1,0,1,17,1,1,0,1,0.2,0.2121,0.51,0.194,4.0,67,71.0
2011-01-17,1,0,1,18,1,1,0,2,0.2,0.2121,0.55,0.2537,7.0,85,92.0
2011-01-17,1,0,1,19,1,1,0,3,0.2,0.2121,0.59,0.194,2.0,58,60.0
2011-01-17,1,0,1,20,1,1,0,3,0.2,0.2121,0.8,0.194,4.0,29,33.0
2011-01-17,1,0,1,21,1,1,0,3,0.2,0.2121,0.8,0.194,3.0,24,27.0
2011-01-17,1,0,1,22,1,1,0,3,0.2,0.2121,0.93,0.2537,0.0,13,13.0
2011-01-17,1,0,1,23,1,1,0,3,0.2,0.2121,0.86,0.2836,1.0,4,5.0
2011-01-18,1,0,1,12,0,2,1,2,0.2,0.2121,0.86,0.3284,0.0,4,5.0
2011-01-18,1,0,1,13,0,2,1,2,0.2,0.2121,0.86,0.2239,0.0,22,22.0
2011-01-18,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2.0,26,28.0
2011-01-18,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,3.0,32,35.0
2011-01-18,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,0.0,61,61.0
2011-01-18,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,1.0,124,125.0
2011-01-18,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1.0,132,133.0
2011-01-18,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,1.0,98,99.0
2011-01-18,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,0.0,83,83.0
2011-01-18,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,0.0,41,41.0
2011-01-18,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,0.0,33,33.0
2011-01-18,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,1.0,19,20.0
2011-01-19,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,0.0,4,5.0
2011-01-19,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1.0,6,7.0
2011-01-19,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0.0,4,5.0
2011-01-19,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,1.0,4,5.0
2011-01-19,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,0.0,7,7.0
2011-01-19,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,0.0,32,32.0
2011-01-19,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,1.0,89,90.0
2011-01-19,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,1.0,196,197.0
2011-01-19,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,2.0,107,109.0
2011-01-19,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,1.0,46,47.0
2011-01-19,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,5.0,47,52.0
2011-01-19,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,5.0,65,70.0
2011-01-19,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,11.0,67,78.0
2011-01-19,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,7.0,68,75.0
2011-01-19,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,4.0,78,82.0
2011-01-19,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,10.0,94,104.0
2011-01-19,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,7.0,190,197.0
2011-01-19,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,5.0,156,161.0
2011-01-19,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4.0,108,112.0
2011-01-19,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,2.0,74,76.0
2011-01-19,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,4.0,55,59.0
2011-01-19,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,6.0,53,59.0
2011-01-19,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4179,1.0,27,28.0
2011-01-20,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,5.0,8,13.0
2011-01-20,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,2.0,4,5.0
2011-01-20,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,0.0,4,5.0
2011-01-20,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,0.0,4,5.0
2011-01-20,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,0.0,4,5.0
2011-01-20,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0.0,6,6.0
2011-01-20,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,0.0,35,35.0
2011-01-20,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,1.0,100,101.0
2011-01-20,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,2.0,247,249.0
2011-01-20,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3.0,140,143.0
2011-01-20,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,1.0,56,57.0
2011-01-20,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,5.0,63,68.0
2011-01-20,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,7.0,77,84.0
2011-01-20,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12.0,86,98.0
2011-01-20,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,6.0,75,81.0
2011-01-20,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,8.0,62,70.0
2011-01-20,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,8.0,83,91.0
2011-01-20,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,8.0,207,215.0
2011-01-20,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,1.0,184,185.0
2011-01-20,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,6.0,146,152.0
2011-01-20,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,2.0,124,126.0
2011-01-20,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,3.0,54,57.0
2011-01-20,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,0.0,56,56.0
2011-01-20,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,3.0,28,31.0
2011-01-21,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1.0,20,21.0
2011-01-21,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0.0,6,6.0
2011-01-21,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0.0,4,5.0
2011-01-21,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0.0,4,5.0
2011-01-21,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0.0,4,5.0
2011-01-21,1,0,1,5,0,5,1,1,0.24,0.2121,0.6,0.4179,1.0,4,5.0
2011-01-21,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0.0,27,27.0
2011-01-21,1,0,1,7,0,5,1,1,0.2,0.2121,0.51,0.2836,2.0,66,68.0
2011-01-21,1,0,1,8,0,5,1,1,0.2,0.2121,0.47,0.3284,7.0,210,217.0
2011-01-21,1,0,1,9,0,5,1,1,0.2,0.2121,0.51,0.3582,7.0,159,166.0
2011-01-21,1,0,1,10,0,5,1,1,0.2,0.2121,0.47,0.4179,6.0,57,63.0
2011-01-21,1,0,1,11,0,5,1,1,0.22,0.2121,0.41,0.4179,6.0,53,59.0
2011-01-21,1,0,1,12,0,5,1,1,0.22,0.2121,0.31,0.4179,11.0,67,78.0
2011-01-21,1,0,1,13,0,5,1,1,0.2,0.2121,0.31,0.4179,8.0,65,73.0
2011-01-21,1,0,1,14,0,5,1,1,0.2,0.2121,0.31,0.4179,6.0,56,62.0
2011-01-21,1,0,1,15,0,5,1,1,0.2,0.2121,0.31,0.4179,4.0,61,65.0
2011-01-21,1,0,1,16,0,5,1,1,0.2,0.2121,0.31,0.3582,0.0,97,97.0
2011-01-21,1,0,1,17,0,5,1,1,0.2,0.2121,0.31,0.3582,10.0,151,161.0
2011-01-21,1,0,1,18,0,5,1,1,0.2,0.2121,0.31,0.2537,1.0,119,120.0
2011-01-21,1,0,1,19,0,5,1,1,0.2,0.2121,0.31,0.3284,3.0,93,96.0
2011-01-21,1,0,1,20,0,5,1,1,0.2,0.2121,0.33,0.4179,1.0,52,53.0
2011-01-21,1,0,1,21,0,5,1,1,0.2,0.2121,0.38,0.2836,0.0,41,41.0
2011-01-21,1,0,1,22,0,5,1,1,0.2,0.2121,0.41,0.3881,1.0,33,34.0
2011-01-21,1,0,1,23,0,5,1,1,0.2,0.2121,0.38,0.3284,0.0,27,27.0
2011-01-22,1,0,1,0,0,6,0,1,0.2,0.2121,0.45,0.2537,0.0,13,13.0
2011-01-22,1,0,1,1,0,6,0,2,0.2,0.2121,0.41,0.3881,3.0,9,12.0
2011-01-22,1,0,1,2,0,6,0,2,0.2,0.2121,0.41,0.2537,0.0,11,11.0
2011-01-22,1,0,1,3,0,6,0,2,0.2,0.2121,0.41,0.2836,1.0,6,7.0
2011-01-22,1,0,1,4,0,6,0,2,0.2,0.2121,0.48,0.2985,0.0,4,5.0
2011-01-22,1,0,1,6,0,6,0,2,0.2,0.2121,0.44,0.2239,0.0,4,5.0
2011-01-22,1,0,1,7,0,6,0,1,0.2,0.2121,0.44,0.2836,0.0,8,8.0
2011-01-22,1,0,1,8,0,6,0,1,0.2,0.2121,0.44,0.3284,1.0,26,27.0
2011-01-22,1,0,1,9,0,6,0,1,0.2,0.2121,0.41,0.2537,3.0,37,40.0
2011-01-22,1,0,1,10,0,6,0,2,0.2,0.2121,0.41,0.1642,3.0,50,53.0
2011-01-22,1,0,1,11,0,6,0,2,0.2,0.2121,0.38,0.1343,4.0,59,63.0
2011-01-22,1,0,1,12,0,6,0,2,0.2,0.2121,0.38,0.1045,10.0,60,70.0
2011-01-22,1,0,1,13,0,6,0,1,0.2,0.2121,0.35,0.0,12.0,72,84.0
2011-01-22,1,0,1,14,0,6,0,1,0.2,0.2121,0.33,0.1045,11.0,64,75.0
2011-01-22,1,0,1,15,0,6,0,1,0.2,0.2121,0.31,0.0,10.0,93,103.0
2011-01-22,1,0,1,16,0,6,0,1,0.2,0.2121,0.31,0.194,11.0,72,83.0
2011-01-22,1,0,1,17,0,6,0,1,0.2,0.2121,0.31,0.0,8.0,59,67.0
2011-01-22,1,0,1,18,0,6,0,1,0.2,0.2121,0.35,0.194,0.0,54,54.0
2011-01-22,1,0,1,19,0,6,0,1,0.2,0.2121,0.35,0.1343,6.0,53,59.0
2011-01-22,1,0,1,20,0,6,0,1,0.2,0.2121,0.45,0.1642,1.0,44,45.0
2011-01-22,1,0,1,21,0,6,0,1,0.2,0.2121,0.41,0.0896,0.0,39,39.0
2011-01-22,1,0,1,22,0,6,0,1,0.2,0.2121,0.49,0.0,7.0,23,30.0
2011-01-22,1,0,1,23,0,6,0,1,0.2,0.2121,0.57,0.1045,2.0,31,33.0
2011-01-23,1,0,1,0,0,0,0,1,0.2,0.2121,0.57,0.1045,2.0,20,22.0
2011-01-23,1,0,1,1,0,0,0,1,0.2,0.2121,0.57,0.1045,1.0,12,13.0
2011-01-23,1,0,1,2,0,0,0,1,0.2,0.2121,0.62,0.1343,3.0,15,18.0
2011-01-23,1,0,1,3,0,0,0,1,0.2,0.2121,0.62,0.1343,1.0,4,5.0
2011-01-23,1,0,1,5,0,0,0,2,0.2,0.2121,0.57,0.1045,0.0,4,5.0
2011-01-23,1,0,1,6,0,0,0,2,0.2,0.2121,0.57,0.1045,0.0,4,5.0
2011-01-23,1,0,1,7,0,0,0,1,0.2,0.2121,0.58,0.1642,1.0,4,5.0
2011-01-23,1,0,1,8,0,0,0,1,0.2,0.2121,0.62,0.1642,2.0,17,19.0
2011-01-23,1,0,1,9,0,0,0,1,0.2,0.2121,0.54,0.3582,3.0,25,28.0
2011-01-23,1,0,1,10,0,0,0,1,0.2,0.2121,0.46,0.3881,7.0,51,58.0
2011-01-23,1,0,1,11,0,0,0,1,0.2,0.2121,0.43,0.2239,22.0,77,99.0
2011-01-23,1,0,1,12,0,0,0,1,0.2,0.2121,0.37,0.4179,24.0,92,116.0
2011-01-23,1,0,1,13,0,0,0,1,0.2,0.2121,0.33,0.3881,12.0,75,87.0
2011-01-23,1,0,1,14,0,0,0,1,0.2,0.2121,0.31,0.3582,17.0,93,110.0
2011-01-23,1,0,1,15,0,0,0,1,0.2,0.2121,0.31,0.3582,13.0,64,77.0
2011-01-23,1,0,1,16,0,0,0,1,0.2,0.2121,0.31,0.3284,9.0,56,65.0
2011-01-23,1,0,1,17,0,0,0,1,0.2,0.2121,0.31,0.3881,5.0,50,55.0
2011-01-23,1,0,1,18,0,0,0,1,0.2,0.2121,0.31,0.2537,5.0,44,49.0
2011-01-23,1,0,1,19,0,0,0,1,0.2,0.2121,0.31,0.2836,5.0,45,50.0
2011-01-23,1,0,1,20,0,0,0,1,0.2,0.2121,0.36,0.2537,4.0,31,35.0
2011-01-23,1,0,1,21,0,0,0,1,0.2,0.2121,0.36,0.194,5.0,20,25.0
2011-01-23,1,0,1,22,0,0,0,1,0.2,0.2121,0.38,0.194,5.0,23,28.0
2011-01-23,1,0,1,23,0,0,0,1,0.2,0.2121,0.41,0.2239,4.0,17,21.0
2011-01-24,1,0,1,0,0,1,1,1,0.2,0.2121,0.41,0.194,0.0,7,7.0
2011-01-24,1,0,1,1,0,1,1,1,0.2,0.2121,0.45,0.194,0.0,4,5.0
2011-01-24,1,0,1,3,0,1,1,1,0.2,0.2121,0.45,0.2537,0.0,4,5.0
2011-01-24,1,0,1,4,0,1,1,1,0.2,0.2121,0.48,0.1343,0.0,4,5.0
2011-01-24,1,0,1,5,0,1,1,1,0.2,0.2121,0.48,0.1343,0.0,5,5.0
2011-01-24,1,0,1,6,0,1,1,1,0.2,0.2121,0.48,0.0896,0.0,15,15.0
2011-01-24,1,0,1,7,0,1,1,1,0.2,0.2121,0.48,0.0,5.0,79,84.0
2011-01-24,1,0,1,8,0,1,1,1,0.2,0.2121,0.49,0.0,6.0,171,177.0
2011-01-24,1,0,1,9,0,1,1,1,0.2,0.2121,0.41,0.0,4.0,98,102.0
2011-01-24,1,0,1,10,0,1,1,1,0.2,0.2121,0.42,0.0,6.0,34,40.0
2011-01-24,1,0,1,11,0,1,1,1,0.2,0.2121,0.46,0.1343,3.0,43,46.0
2011-01-24,1,0,1,12,0,1,1,2,0.2,0.2121,0.42,0.194,11.0,52,63.0
2011-01-24,1,0,1,13,0,1,1,2,0.2,0.2121,0.43,0.2239,6.0,54,60.0
2011-01-24,1,0,1,14,0,1,1,2,0.2,0.2121,0.46,0.2239,2.0,43,45.0
2011-01-24,1,0,1,15,0,1,1,1,0.2,0.2121,0.4,0.1642,7.0,50,57.0
2011-01-24,1,0,1,16,0,1,1,1,0.2,0.2121,0.47,0.2537,4.0,66,70.0
2011-01-24,1,0,1,17,0,1,1,1,0.2,0.2121,0.5,0.2537,6.0,178,184.0
2011-01-24,1,0,1,18,0,1,1,1,0.2,0.2121,0.59,0.194,8.0,145,153.0
2011-01-24,1,0,1,19,0,1,1,1,0.2,0.2121,0.54,0.1642,5.0,101,106.0
2011-01-24,1,0,1,20,0,1,1,1,0.2,0.2121,0.59,0.194,1.0,80,81.0
2011-01-24,1,0,1,21,0,1,1,1,0.2,0.2121,0.63,0.1642,6.0,53,59.0
2011-01-24,1,0,1,22,0,1,1,2,0.2,0.2121,0.63,0.2239,3.0,32,35.0
